SODA1S11_E_STP|ahu:A, ahu-id:1, east static pressure sensor:E_STP, site:SOD, supply fan:S, supply fan-id:11
SODA1S11_E_STS|ahu:A, ahu-id:1, entering static pressure setpoint:E_STS, site:SOD, supply fan:S, supply fan-id:11
SODA1S11_F_CFM|ahu:A, ahu-id:1, filtered air volume:F_CFM, site:SOD, supply fan:S, supply fan-id:11
SODA1S11_I__VR|ahu:A, ahu-id:1, pid loop i variable:I__VR, site:SOD, supply fan:S, supply fan-id:11
SODA1S11_P__VR|ahu:A, ahu-id:1, pid loop p variable:P__VR, site:SOD, supply fan:S, supply fan-id:11
SODA1S11_WFSTP|ahu:A, ahu-id:1, site:SOD, supply fan:S, supply fan-id:11, west filtered static pressure sensor:WFSTP
SODA1S11_W_STP|ahu:A, ahu-id:1, east static pressure sensor:W_STP, site:SOD, supply fan:S, supply fan-id:11
SODA1S11_W_STS|ahu:A, ahu-id:1, site:SOD, static pressure setpoint:STS, supply fan:S, supply fan-id:11
SODA1S11__FSTP|ahu:A, ahu-id:1, filtered static pressure sensor:FSTP, site:SOD, supply fan:S, supply fan-id:11
SODA1S11___CFM|ahu:A, ahu-id:1, air volume:CFM, site:SOD, supply fan:S, supply fan-id:11
SODA1S11___CVP|ahu:A, ahu-id:1, chilled water valve pressure:CVP, site:SOD, supply fan:S, supply fan-id:11
SODA1S11___DMP|ahu:A, ahu-id:1, mixed air damper:DMP, site:SOD, supply fan:S, supply fan-id:11
SODA1S11___FLT|ahu:A, ahu-id:1, fault sensor:FLT, site:SOD, supply fan:S, supply fan-id:11
SODA1S11___HVP|ahu:A, ahu-id:1, hot water valve position:HVP, site:SOD, supply fan:S, supply fan-id:11
SODA1S11___H_C|ahu:A, ahu-id:1, damper economize flag:H_C, site:SOD, supply fan:S, supply fan-id:11
SODA1S11___MAT|ahu:A, ahu-id:1, mixed air temp:MAT, site:SOD, supply fan:S, supply fan-id:11
SODA1S11___SAS|ahu:A, ahu-id:1, site:SOD, supply air temp setpoint:SAS, supply fan:S, supply fan-id:11
SODA1S11___SAT|ahu:A, ahu-id:1, site:SOD, supply air temp:SAT, supply fan:S, supply fan-id:11
SODA1S11___SMK|ahu:A, ahu-id:1, site:SOD, smoke alarm:SMK, supply fan:S, supply fan-id:11
SODA1S11___SPD|ahu:A, ahu-id:1, fan speed:SPD, site:SOD, supply fan:S, supply fan-id:11
SODA1S11___SPR|ahu:A, ahu-id:1, fan speed reset:SPR, site:SOD, supply fan:S, supply fan-id:11
SODA1S11___STP|ahu:A, ahu-id:1, site:SOD, static pressure sensor:STP, supply fan:S, supply fan-id:11
SODA1S11___S_S|ahu:A, ahu-id:1, site:SOD, start stop sensor:S_S, supply fan:S, supply fan-id:11
SODA1S11____VR|ahu:A, ahu-id:1, internal building variable:VR, site:SOD, supply fan:S, supply fan-id:11
SODA1_LOW_RAT2|ahu:A, ahu-id:1, low return air temp alarm:LOW_RAT, site:SOD
SODA1_LOW_RAT3|ahu:A, ahu-id:1, low return air temp alarm:LOW_RAT, site:SOD
SODA1_LOW_RAT4|ahu:A, ahu-id:1, low return air temp alarm:LOW_RAT, site:SOD
SODA1_SLCT_PID|ahu:A, ahu-id:1, pid loop variable:PID, site:SOD
SODA1_SMK_ALM2|ahu:A, ahu-id:1, site:SOD, smoke alarm:SMK_ALM
SODA1_SMK_ALM3|ahu:A, ahu-id:1, site:SOD, smoke alarm:SMK_ALM
SODA1_SMK_ALM4|ahu:A, ahu-id:1, site:SOD, smoke alarm:SMK_ALM
SODA1__LOW_RAT|ahu:A, ahu-id:1, low return air temp alarm:LOW_RAT, site:SOD
SODA1____CURTL|ahu:A, ahu-id:1, curtailment override variable:CURTL, site:SOD
SODA1____EVENT|ahu:A, ahu-id:1, event sensor:EVENT, site:SOD
SODA1____OCCPY|ahu:A, ahu-id:1, occupancy sensor:OCCPY, site:SOD
SODA1______S_S|ahu:A, ahu-id:1, site:SOD, start stop sensor:S_S
SODA2E15DP_STA|ahu:A, ahu-id:2, differential pressure status sensor:DP_STA, exhaust fan:E, exhaust fan-id:15, site:SOD
SODA2E15___RAT|ahu:A, ahu-id:2, exhaust fan:E, exhaust fan-id:15, return air temp:RAT, site:SOD
SODA2E15___S_S|ahu:A, ahu-id:2, exhaust fan:E, exhaust fan-id:15, site:SOD, start stop sensor:S_S
SODA2R306__ARS|ahu:A, ahu-id:2, room:R, room temp setpoint:ARS, room-id:306, site:SOD
SODA2R306__ART|ahu:A, ahu-id:2, room:R, room temp:ART, room-id:306, site:SOD
SODA2S14DP_STA|ahu:A, ahu-id:2, differential pressure status sensor:DP_STA, site:SOD, supply fan:S, supply fan-id:14
SODA2S14SASA_M|ahu:A, ahu-id:2, site:SOD, supply air setpoint flag:SASA_M, supply fan:S, supply fan-id:14
SODA2S14_I__VR|ahu:A, ahu-id:2, internal building variable:VR, pid loop i variable:I__VR, site:SOD, supply fan:S, supply fan-id:14
SODA2S14_P__VR|ahu:A, ahu-id:2, pid loop p variable:P__VR, site:SOD, supply fan:S, supply fan-id:14
SODA2S14___CVP|ahu:A, ahu-id:2, chilled water valve pressure:CVP, site:SOD, supply fan:S, supply fan-id:14
SODA2S14___DMP|ahu:A, ahu-id:2, mixed air damper:DMP, site:SOD, supply fan:S, supply fan-id:14
SODA2S14___FLT|ahu:A, ahu-id:2, fault sensor:FLT, site:SOD, supply fan:S, supply fan-id:14
SODA2S14___HVP|ahu:A, ahu-id:2, hot water valve position:HVP, site:SOD, supply fan:S, supply fan-id:14
SODA2S14___H_C|ahu:A, ahu-id:2, damper economize flag:H_C, site:SOD, supply fan:S, supply fan-id:14
SODA2S14___MAT|ahu:A, ahu-id:2, mixed air temp:MAT, site:SOD, supply fan:S, supply fan-id:14
SODA2S14___SAS|ahu:A, ahu-id:2, site:SOD, supply air temp setpoint:SAS, supply fan:S, supply fan-id:14
SODA2S14___SAT|ahu:A, ahu-id:2, site:SOD, supply air temp:SAT, supply fan:S, supply fan-id:14
SODA2S14___SMK|ahu:A, ahu-id:2, site:SOD, smoke alarm:SMK, supply fan:S, supply fan-id:14
SODA2S14___S_S|ahu:A, ahu-id:2, site:SOD, start stop sensor:S_S, supply fan:S, supply fan-id:14
SODA2S14____VR|ahu:A, ahu-id:2, internal building variable:VR, site:SOD, supply fan:S, supply fan-id:14
SODA2__LOW_RAT|ahu:A, ahu-id:2, low return air temp alarm:LOW_RAT, site:SOD
SODA2____CURTL|ahu:A, ahu-id:2, curtailment override variable:CURTL, site:SOD
SODA2____EVENT|ahu:A, ahu-id:2, event sensor:EVENT, site:SOD
SODA2____OCCPY|ahu:A, ahu-id:2, occupancy sensor:OCCPY, site:SOD
SODA2______S_S|ahu:A, ahu-id:2, site:SOD, start stop sensor:S_S
SODA3ALL_31ARS|ahu:A, ahu-id:3, room temp setpoint:ARS, site:SOD
SODA3ALL_31NSB|ahu:A, ahu-id:3, site:SOD
SODA3ALL_32ARS|ahu:A, ahu-id:3, room temp setpoint:ARS, site:SOD
SODA3ALL_32NSB|ahu:A, ahu-id:3, site:SOD
SODA3ALL_33ARS|ahu:A, ahu-id:3, room temp setpoint:ARS, site:SOD
SODA3ALL_33NSB|ahu:A, ahu-id:3, site:SOD
SODA3ALL_34ARS|ahu:A, ahu-id:3, room temp setpoint:ARS, site:SOD
SODA3ALL_34NSB|ahu:A, ahu-id:3, site:SOD
SODA3C411__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:C, room-id:411, site:SOD
SODA3C411__ARS|ahu:A, ahu-id:3, room:C, room temp setpoint:ARS, room-id:411, site:SOD
SODA3C411__ART|ahu:A, ahu-id:3, room:C, room temp:ART, room-id:411, site:SOD
SODA3C411__ASO|ahu:A, ahu-id:3, room:C, room-id:411, site:SOD, temp setpoint off:ASO
SODA3C511_RVAV|ahu:A, ahu-id:3, room:C, room-id:511, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3C511__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:C, room-id:511, site:SOD
SODA3C511__ARS|ahu:A, ahu-id:3, room:C, room temp setpoint:ARS, room-id:511, site:SOD
SODA3C511__ART|ahu:A, ahu-id:3, room:C, room temp:ART, room-id:511, site:SOD
SODA3C511__ASO|ahu:A, ahu-id:3, room:C, room-id:511, site:SOD, temp setpoint off:ASO
SODA3C611_RVAV|ahu:A, ahu-id:3, room:C, room-id:611, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3C611__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:C, room-id:611, site:SOD
SODA3C611__ARS|ahu:A, ahu-id:3, room:C, room temp setpoint:ARS, room-id:611, site:SOD
SODA3C611__ART|ahu:A, ahu-id:3, room:C, room temp:ART, room-id:611, site:SOD
SODA3C611__ASO|ahu:A, ahu-id:3, room:C, room-id:611, site:SOD, temp setpoint off:ASO
SODA3C711_RVAV|ahu:A, ahu-id:3, room:C, room-id:711, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3C711__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:C, room-id:711, site:SOD
SODA3C711__ARS|ahu:A, ahu-id:3, room:C, room temp setpoint:ARS, room-id:711, site:SOD
SODA3C711__ART|ahu:A, ahu-id:3, room:C, room temp:ART, room-id:711, site:SOD
SODA3C711__ASO|ahu:A, ahu-id:3, room:C, room-id:711, site:SOD, temp setpoint off:ASO
SODA3E17DP_STA|ahu:A, ahu-id:3, differential pressure status sensor:DP_STA, exhaust fan:E, exhaust fan-id:17, site:SOD
SODA3E17___CFM|ahu:A, ahu-id:3, air volume:CFM, exhaust fan:E, exhaust fan-id:17, site:SOD
SODA3E17___RAT|ahu:A, ahu-id:3, exhaust fan:E, exhaust fan-id:17, return air temp:RAT, site:SOD
SODA3E17___SPR|ahu:A, ahu-id:3, exhaust fan:E, exhaust fan-id:17, fan speed reset:SPR, site:SOD
SODA3E17___S_S|ahu:A, ahu-id:3, exhaust fan:E, exhaust fan-id:17, site:SOD, start stop sensor:S_S
SODA3R311_RVAV|ahu:A, ahu-id:3, room:R, room-id:311, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R311__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:311, site:SOD
SODA3R311__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:311, site:SOD
SODA3R311__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:311, site:SOD
SODA3R311__ASO|ahu:A, ahu-id:3, room:R, room-id:311, site:SOD, temp setpoint off:ASO
SODA3R313_RVAV|ahu:A, ahu-id:3, room:R, room-id:313, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R313__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:313, site:SOD
SODA3R313__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:313, site:SOD
SODA3R313__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:313, site:SOD
SODA3R313__ASO|ahu:A, ahu-id:3, room:R, room-id:313, site:SOD, temp setpoint off:ASO
SODA3R315_RVAV|ahu:A, ahu-id:3, room:R, room-id:315, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R315__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:315, site:SOD
SODA3R315__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:315, site:SOD
SODA3R315__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:315, site:SOD
SODA3R315__ASO|ahu:A, ahu-id:3, room:R, room-id:315, site:SOD, temp setpoint off:ASO
SODA3R317_RVAV|ahu:A, ahu-id:3, room:R, room-id:317, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R317__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:317, site:SOD
SODA3R317__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:317, site:SOD
SODA3R317__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:317, site:SOD
SODA3R317__ASO|ahu:A, ahu-id:3, room:R, room-id:317, site:SOD, temp setpoint off:ASO
SODA3R319_RVAV|ahu:A, ahu-id:3, room:R, room-id:319, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R319__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:319, site:SOD
SODA3R319__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:319, site:SOD
SODA3R319__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:319, site:SOD
SODA3R319__ASO|ahu:A, ahu-id:3, room:R, room-id:319, site:SOD, temp setpoint off:ASO
SODA3R321_RVAV|ahu:A, ahu-id:3, room:R, room-id:321, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R321__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:321, site:SOD
SODA3R321__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:321, site:SOD
SODA3R321__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:321, site:SOD
SODA3R321__ASO|ahu:A, ahu-id:3, room:R, room-id:321, site:SOD, temp setpoint off:ASO
SODA3R323_RVAV|ahu:A, ahu-id:3, room:R, room-id:323, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R323__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:323, site:SOD
SODA3R323__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:323, site:SOD
SODA3R323__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:323, site:SOD
SODA3R323__ASO|ahu:A, ahu-id:3, room:R, room-id:323, site:SOD, temp setpoint off:ASO
SODA3R325_RVAV|ahu:A, ahu-id:3, room:R, room-id:325, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R325__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:325, site:SOD
SODA3R325__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:325, site:SOD
SODA3R325__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:325, site:SOD
SODA3R325__ASO|ahu:A, ahu-id:3, room:R, room-id:325, site:SOD, temp setpoint off:ASO
SODA3R327_RVAV|ahu:A, ahu-id:3, room:R, room-id:327, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R327__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:327, site:SOD
SODA3R327__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:327, site:SOD
SODA3R327__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:327, site:SOD
SODA3R327__ASO|ahu:A, ahu-id:3, room:R, room-id:327, site:SOD, temp setpoint off:ASO
SODA3R329_RVAV|ahu:A, ahu-id:3, room:R, room-id:329, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R329__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:329, site:SOD
SODA3R329__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:329, site:SOD
SODA3R329__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:329, site:SOD
SODA3R329__ASO|ahu:A, ahu-id:3, room:R, room-id:329, site:SOD, temp setpoint off:ASO
SODA3R331_RVAV|ahu:A, ahu-id:3, room:R, room-id:331, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R331__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:331, site:SOD
SODA3R331__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:331, site:SOD
SODA3R331__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:331, site:SOD
SODA3R331__ASO|ahu:A, ahu-id:3, room:R, room-id:331, site:SOD, temp setpoint off:ASO
SODA3R381_RVAV|ahu:A, ahu-id:3, room:R, room-id:381, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R381__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:381, site:SOD
SODA3R381__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:381, site:SOD
SODA3R381__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:381, site:SOD
SODA3R381__ASO|ahu:A, ahu-id:3, room:R, room-id:381, site:SOD, temp setpoint off:ASO
SODA3R383_RVAV|ahu:A, ahu-id:3, room:R, room-id:383, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R383__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:383, site:SOD
SODA3R383__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:383, site:SOD
SODA3R383__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:383, site:SOD
SODA3R383__ASO|ahu:A, ahu-id:3, room:R, room-id:383, site:SOD, temp setpoint off:ASO
SODA3R385_RVAV|ahu:A, ahu-id:3, room:R, room-id:385, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R385__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:385, site:SOD
SODA3R385__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:385, site:SOD
SODA3R385__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:385, site:SOD
SODA3R385__ASO|ahu:A, ahu-id:3, room:R, room-id:385, site:SOD, temp setpoint off:ASO
SODA3R389_RVAV|ahu:A, ahu-id:3, room:R, room-id:389, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R389__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:389, site:SOD
SODA3R389__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:389, site:SOD
SODA3R389__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:389, site:SOD
SODA3R389__ASO|ahu:A, ahu-id:3, room:R, room-id:389, site:SOD, temp setpoint off:ASO
SODA3R393_RVAV|ahu:A, ahu-id:3, room:R, room-id:393, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R393__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:393, site:SOD
SODA3R393__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:393, site:SOD
SODA3R393__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:393, site:SOD
SODA3R393__ASO|ahu:A, ahu-id:3, room:R, room-id:393, site:SOD, temp setpoint off:ASO
SODA3R395_RVAV|ahu:A, ahu-id:3, room:R, room-id:395, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R395__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:395, site:SOD
SODA3R395__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:395, site:SOD
SODA3R395__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:395, site:SOD
SODA3R395__ASO|ahu:A, ahu-id:3, room:R, room-id:395, site:SOD, temp setpoint off:ASO
SODA3R411_RVAV|ahu:A, ahu-id:3, room:R, room-id:411, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R413_RVAV|ahu:A, ahu-id:3, room:R, room-id:413, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R413__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:413, site:SOD
SODA3R413__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:413, site:SOD
SODA3R413__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:413, site:SOD
SODA3R413__ASO|ahu:A, ahu-id:3, room:R, room-id:413, site:SOD, temp setpoint off:ASO
SODA3R415_RVAV|ahu:A, ahu-id:3, room:R, room-id:415, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R415__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:415, site:SOD
SODA3R415__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:415, site:SOD
SODA3R415__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:415, site:SOD
SODA3R415__ASO|ahu:A, ahu-id:3, room:R, room-id:415, site:SOD, temp setpoint off:ASO
SODA3R417_RVAV|ahu:A, ahu-id:3, room:R, room-id:417, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R417__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:417, site:SOD
SODA3R417__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:417, site:SOD
SODA3R417__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:417, site:SOD
SODA3R417__ASO|ahu:A, ahu-id:3, room:R, room-id:417, site:SOD, temp setpoint off:ASO
SODA3R419_RVAV|ahu:A, ahu-id:3, room:R, room-id:419, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R419__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:419, site:SOD
SODA3R419__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:419, site:SOD
SODA3R419__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:419, site:SOD
SODA3R419__ASO|ahu:A, ahu-id:3, room:R, room-id:419, site:SOD, temp setpoint off:ASO
SODA3R421_RVAV|ahu:A, ahu-id:3, room:R, room-id:421, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R421__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:421, site:SOD
SODA3R421__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:421, site:SOD
SODA3R421__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:421, site:SOD
SODA3R421__ASO|ahu:A, ahu-id:3, room:R, room-id:421, site:SOD, temp setpoint off:ASO
SODA3R465K_AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:465K, site:SOD
SODA3R465K_ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:465K, site:SOD
SODA3R465K_ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:465K, site:SOD
SODA3R465K_ASO|ahu:A, ahu-id:3, room:R, room-id:465K, site:SOD, temp setpoint off:ASO
SODA3R465K_VAV|ahu:A, ahu-id:3, discharge air pressure sensor:VAV, room:R, room-id:465K, site:SOD
SODA3R465_4AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:465_4, site:SOD
SODA3R465_4ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:465_4, site:SOD
SODA3R465_4ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:465_4, site:SOD
SODA3R465_4ASO|ahu:A, ahu-id:3, room:R, room-id:465_4, site:SOD, temp setpoint off:ASO
SODA3R465_4VP1|ahu:A, ahu-id:3, discharge air pressure sensor:VP, room:R, room-id:465_4, site:SOD
SODA3R465_4VP2|ahu:A, ahu-id:3, discharge air pressure sensor:VP, room:R, room-id:465_4, site:SOD
SODA3R465_4VP3|ahu:A, ahu-id:3, discharge air pressure sensor:VP, room:R, room-id:465_4, site:SOD
SODA3R465_5AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:465_5, site:SOD
SODA3R465_5ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:465_5, site:SOD
SODA3R465_5ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:465_5, site:SOD
SODA3R465_5ASO|ahu:A, ahu-id:3, room:R, room-id:465_5, site:SOD, temp setpoint off:ASO
SODA3R465_5RVP|ahu:A, ahu-id:3, reheat valve position:RVP, room:R, room-id:465_5, site:SOD
SODA3R465_7AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:465_7, site:SOD
SODA3R465_7ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:465_7, site:SOD
SODA3R465_7ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:465_7, site:SOD
SODA3R465_7ASO|ahu:A, ahu-id:3, room:R, room-id:465_7, site:SOD, temp setpoint off:ASO
SODA3R465_7VP1|ahu:A, ahu-id:3, discharge air pressure sensor:VP, room:R, room-id:465_7, site:SOD
SODA3R465_7VP2|ahu:A, ahu-id:3, discharge air pressure sensor:VP, room:R, room-id:465_7, site:SOD
SODA3R513_RVAV|ahu:A, ahu-id:3, room:R, room-id:513, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R513__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:513, site:SOD
SODA3R513__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:513, site:SOD
SODA3R513__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:513, site:SOD
SODA3R513__ASO|ahu:A, ahu-id:3, room:R, room-id:513, site:SOD, temp setpoint off:ASO
SODA3R515_RVAV|ahu:A, ahu-id:3, room:R, room-id:515, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R515__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:515, site:SOD
SODA3R515__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:515, site:SOD
SODA3R515__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:515, site:SOD
SODA3R515__ASO|ahu:A, ahu-id:3, room:R, room-id:515, site:SOD, temp setpoint off:ASO
SODA3R517_RVAV|ahu:A, ahu-id:3, room:R, room-id:517, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R517__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:517, site:SOD
SODA3R517__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:517, site:SOD
SODA3R517__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:517, site:SOD
SODA3R517__ASO|ahu:A, ahu-id:3, room:R, room-id:517, site:SOD, temp setpoint off:ASO
SODA3R523_RVAV|ahu:A, ahu-id:3, room:R, room-id:523, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R523__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:523, site:SOD
SODA3R523__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:523, site:SOD
SODA3R523__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:523, site:SOD
SODA3R523__ASO|ahu:A, ahu-id:3, room:R, room-id:523, site:SOD, temp setpoint off:ASO
SODA3R525_RVAV|ahu:A, ahu-id:3, room:R, room-id:525, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R525__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:525, site:SOD
SODA3R525__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:525, site:SOD
SODA3R525__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:525, site:SOD
SODA3R525__ASO|ahu:A, ahu-id:3, room:R, room-id:525, site:SOD, temp setpoint off:ASO
SODA3R527_RVAV|ahu:A, ahu-id:3, room:R, room-id:527, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R527__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:527, site:SOD
SODA3R527__ARS|ahu:A, ahu-id:3, room:R, room temp setpoint:ARS, room-id:527, site:SOD
SODA3R527__ART|ahu:A, ahu-id:3, room:R, room temp:ART, room-id:527, site:SOD
SODA3R527__ASO|ahu:A, ahu-id:3, room:R, room-id:527, site:SOD, temp setpoint off:ASO
SODA3R529_RVAV|ahu:A, ahu-id:3, room:R, room-id:529, site:SOD, vav reheat discharge air pressure sensor:RVAV
SODA3R529__AGN|ahu:A, ahu-id:3, pid loop gain:AGN, room:R, room-id:529, site:SOD
